True Emotion,Predicted Emotion,Time Taken (s),Average Time(s),Count,Gender,Model Name,WAV File,Accuracy,,,,,,
xxx,neu,0.88625288,0.014067506,63,F,VideoLLaMA2-7B,Ses01F_script01_1_F019,0,,,,,,
xxx,neu,18.83387995,0.128121632,147,F,MiniCPM-V-2_6,Ses01F_script01_1_F020,0,,,,,,
xxx,"hap
",30.68647003,0.208751497,147,F,sharegpt4video-8b,Ses01F_script01_1_F020,0,,,,,,
xxx,neu,2.206438541,0.015009786,147,F,VideoLLaMA2-7B,Ses01F_script01_1_F020,0,,,,,,
fru,neu,37.55056548,0.124752709,301,F,MiniCPM-V-2_6,Ses01F_script01_1_F021,0,,,,,,
fru,"hap
",60.74985409,0.201826758,301,F,sharegpt4video-8b,Ses01F_script01_1_F021,0,,,,,,
fru,neu,4.290405989,0.01425384,301,F,VideoLLaMA2-7B,Ses01F_script01_1_F021,0,,,,,,
fru,neu,18.42659831,0.127962488,144,F,MiniCPM-V-2_6,Ses01F_script01_1_F022,0,,,,,,
fru,"hap
",30.19196105,0.209666396,144,F,sharegpt4video-8b,Ses01F_script01_1_F022,0,,,,,,
fru,neu,2.090729952,0.014518958,144,F,VideoLLaMA2-7B,Ses01F_script01_1_F022,0,,,,,,
fru,fru,11.77361369,0.115427585,102,F,MiniCPM-V-2_6,Ses01F_script01_1_F023,1,,,,,,
fru,"hap
",21.27153492,0.20854446,102,F,sharegpt4video-8b,Ses01F_script01_1_F023,0,,,,,,
fru,neu,1.710471869,0.016769332,102,F,VideoLLaMA2-7B,Ses01F_script01_1_F023,0,,,,,,
fru,neu,14.45995069,0.125738702,115,F,MiniCPM-V-2_6,Ses01F_script01_1_F024,0,,,,,,
fru,"hap
",24.28173518,0.211145523,115,F,sharegpt4video-8b,Ses01F_script01_1_F024,0,,,,,,
fru,neu,1.756968737,0.015277989,115,F,VideoLLaMA2-7B,Ses01F_script01_1_F024,0,,,,,,
fru,neu,16.79956317,0.11999688,140,F,MiniCPM-V-2_6,Ses01F_script01_1_F025,0,,,,,,
fru,"hap
",30.01662898,0.214404493,140,F,sharegpt4video-8b,Ses01F_script01_1_F025,0,,,,,,
fru,neu,2.792791843,0.019948513,140,F,VideoLLaMA2-7B,Ses01F_script01_1_F025,0,,,,,,
fru,neu,15.34068751,0.130005826,118,F,MiniCPM-V-2_6,Ses01F_script01_1_F026,0,,,,,,
fru,"hap
",23.32579255,0.197676208,118,F,sharegpt4video-8b,Ses01F_script01_1_F026,0,,,,,,
fru,neu,1.655261278,0.014027638,118,F,VideoLLaMA2-7B,Ses01F_script01_1_F026,0,,,,,,
fru,neu,11.81433415,0.129827848,91,F,MiniCPM-V-2_6,Ses01F_script01_1_F027,0,,,,,,
fru,"hap
",20.02625394,0.220068725,91,F,sharegpt4video-8b,Ses01F_script01_1_F027,0,,,,,,
fru,neu,1.749606133,0.019226441,91,F,VideoLLaMA2-7B,Ses01F_script01_1_F027,0,,,,,,
fru,neu,17.27251172,0.128899341,134,F,MiniCPM-V-2_6,Ses01F_script01_1_F028,0,,,,,,
fru,"hap
",27.47181511,0.205013546,134,F,sharegpt4video-8b,Ses01F_script01_1_F028,0,,,,,,
fru,neu,2.140326977,0.015972589,134,F,VideoLLaMA2-7B,Ses01F_script01_1_F028,0,,,,,,
fru,neu,16.33964133,0.129679693,126,F,MiniCPM-V-2_6,Ses01F_script01_1_F029,0,,,,,,
fru,"hap
",26.36332464,0.209232735,126,F,sharegpt4video-8b,Ses01F_script01_1_F029,0,,,,,,
fru,neu,1.806561232,0.014337788,126,F,VideoLLaMA2-7B,Ses01F_script01_1_F029,0,,,,,,
fru,neu,10.49977279,0.120687044,87,F,MiniCPM-V-2_6,Ses01F_script01_1_F030,0,,,,,,
fru,"hap
",17.02842474,0.19572902,87,F,sharegpt4video-8b,Ses01F_script01_1_F030,0,,,,,,
fru,neu,1.629678249,0.018731934,87,F,VideoLLaMA2-7B,Ses01F_script01_1_F030,0,,,,,,
fru,neu,18.44137788,0.128065124,144,F,MiniCPM-V-2_6,Ses01F_script01_1_F031,0,,,,,,
fru,"hap
",30.7378571,0.213457341,144,F,sharegpt4video-8b,Ses01F_script01_1_F031,0,,,,,,
fru,neu,2.300325871,0.015974485,144,F,VideoLLaMA2-7B,Ses01F_script01_1_F031,0,,,,,,
fru,neu,13.34508705,0.120226009,111,F,MiniCPM-V-2_6,Ses01F_script01_1_F032,0,,,,,,
fru,"hap
",20.98516297,0.189055522,111,F,sharegpt4video-8b,Ses01F_script01_1_F032,0,,,,,,
fru,neu,1.690578222,0.015230434,111,F,VideoLLaMA2-7B,Ses01F_script01_1_F032,0,,,,,,
fru,neu,21.17171812,0.126776755,167,F,MiniCPM-V-2_6,Ses01F_script01_1_F033,0,,,,,,
fru,"hap
",35.23555493,0.210991347,167,F,sharegpt4video-8b,Ses01F_script01_1_F033,0,,,,,,
fru,neu,2.481704235,0.014860504,167,F,VideoLLaMA2-7B,Ses01F_script01_1_F033,0,,,,,,
neu,neu,9.816757202,0.118274183,83,F,MiniCPM-V-2_6,Ses01F_script01_1_F034,1,,,,,,
neu,"hap
",18.76912403,0.226134024,83,F,sharegpt4video-8b,Ses01F_script01_1_F034,0,,,,,,
neu,neu,1.569266558,0.018906826,83,F,VideoLLaMA2-7B,Ses01F_script01_1_F034,1,,,,,,
ang,neu,11.18159914,0.130018595,86,F,MiniCPM-V-2_6,Ses01F_script01_1_F035,0,,,,,,
ang,"hap
",19.20792365,0.223347949,86,F,sharegpt4video-8b,Ses01F_script01_1_F035,0,,,,,,
ang,neu,1.479899168,0.01720813,86,F,VideoLLaMA2-7B,Ses01F_script01_1_F035,0,,,,,,
xxx,neu,10.88988471,0.120998719,90,F,MiniCPM-V-2_6,Ses01F_script01_1_F036,0,,,,,,
xxx,"hap
",17.1663754,0.190737504,90,F,sharegpt4video-8b,Ses01F_script01_1_F036,0,,,,,,
xxx,neu,1.599523544,0.017772484,90,F,VideoLLaMA2-7B,Ses01F_script01_1_F036,0,,,,,,
ang,neu,13.31868815,0.126844649,105,F,MiniCPM-V-2_6,Ses01F_script01_1_F037,0,,,,,,
ang,"hap
",22.88821602,0.21798301,105,F,sharegpt4video-8b,Ses01F_script01_1_F037,0,,,,,,
ang,neu,1.764573336,0.01680546,105,F,VideoLLaMA2-7B,Ses01F_script01_1_F037,0,,,,,,
ang,neu,11.11699581,0.130788186,85,F,MiniCPM-V-2_6,Ses01F_script01_1_F038,0,,,,,,
ang,"hap
",17.6720686,0.207906689,85,F,sharegpt4video-8b,Ses01F_script01_1_F038,0,,,,,,
ang,neu,1.463581085,0.017218601,85,F,VideoLLaMA2-7B,Ses01F_script01_1_F038,0,,,,,,
fru,neu,18.88048744,0.116546219,162,F,MiniCPM-V-2_6,Ses01F_script01_1_F039,0,,,,,,
fru,"hap
",35.14200974,0.216925986,162,F,sharegpt4video-8b,Ses01F_script01_1_F039,0,,,,,,
fru,neu,2.683554649,0.016565152,162,F,VideoLLaMA2-7B,Ses01F_script01_1_F039,0,,,,,,
fru,neu,13.2999332,0.130391502,102,F,MiniCPM-V-2_6,Ses01F_script01_1_F040,0,,,,,,
fru,"hap
",19.31300092,0.189343146,102,F,sharegpt4video-8b,Ses01F_script01_1_F040,0,,,,,,
fru,neu,1.630180597,0.015982163,102,F,VideoLLaMA2-7B,Ses01F_script01_1_F040,0,,,,,,
ang,neu,37.88648725,0.128865603,294,F,MiniCPM-V-2_6,Ses01F_script01_1_F041,0,,,,,,
ang,"hap
",58.32215667,0.198374683,294,F,sharegpt4video-8b,Ses01F_script01_1_F041,0,,,,,,
ang,neu,4.498857021,0.015302235,294,F,VideoLLaMA2-7B,Ses01F_script01_1_F041,0,,,,,,
ang,neu,11.79572463,0.126835749,93,F,MiniCPM-V-2_6,Ses01F_script01_1_F042,0,,,,,,
ang,"hap
",20.35249233,0.218844004,93,F,sharegpt4video-8b,Ses01F_script01_1_F042,0,,,,,,
ang,neu,1.678761482,0.018051199,93,F,VideoLLaMA2-7B,Ses01F_script01_1_F042,0,,,,,,
fru,neu,12.69675231,0.122084157,104,F,MiniCPM-V-2_6,Ses01F_script01_1_F043,0,,,,,,
fru,"hap
",19.51015663,0.18759766,104,F,sharegpt4video-8b,Ses01F_script01_1_F043,0,,,,,,
fru,neu,1.79477644,0.017257466,104,F,VideoLLaMA2-7B,Ses01F_script01_1_F043,0,,,,,,
fru,neu,11.23612714,0.129150887,87,F,MiniCPM-V-2_6,Ses01F_script01_1_F044,0,,,,,,
fru,"hap
",19.155967,0.220183529,87,F,sharegpt4video-8b,Ses01F_script01_1_F044,0,,,,,,
fru,neu,1.643364906,0.018889252,87,F,VideoLLaMA2-7B,Ses01F_script01_1_F044,0,,,,,,
sad,neu,34.63947439,0.123272151,281,F,MiniCPM-V-2_6,Ses01F_impro02_F000,0,,,,,,
sad,"hap
",58.56129837,0.208403197,281,F,sharegpt4video-8b,Ses01F_impro02_F000,0,,,,,,
sad,neu,4.162352085,0.014812641,281,F,VideoLLaMA2-7B,Ses01F_impro02_F000,0,,,,,,
sad,neu,11.42101669,0.12832603,89,F,MiniCPM-V-2_6,Ses01F_impro02_F001,0,,,,,,
sad,"hap
",19.85433674,0.223082435,89,F,sharegpt4video-8b,Ses01F_impro02_F001,0,,,,,,
sad,neu,1.692924976,0.019021629,89,F,VideoLLaMA2-7B,Ses01F_impro02_F001,0,,,,,,
sad,neu,22.20103741,0.129075799,172,F,MiniCPM-V-2_6,Ses01F_impro02_F002,0,,,,,,
sad,"hap
",34.63437653,0.201362654,172,F,sharegpt4video-8b,Ses01F_impro02_F002,0,,,,,,
sad,neu,2.692679882,0.015655116,172,F,VideoLLaMA2-7B,Ses01F_impro02_F002,0,,,,,,
neu,neu,21.94407153,0.129082774,170,F,MiniCPM-V-2_6,Ses01F_impro02_F003,1,,,,,,
neu,"hap
",33.33940792,0.196114164,170,F,sharegpt4video-8b,Ses01F_impro02_F003,0,,,,,,
neu,neu,2.550916195,0.015005389,170,F,VideoLLaMA2-7B,Ses01F_impro02_F003,1,,,,,,
sad,neu,22.90072727,0.131613375,174,F,MiniCPM-V-2_6,Ses01F_impro02_F004,0,,,,,,
sad,"hap
",36.56602407,0.210149564,174,F,sharegpt4video-8b,Ses01F_impro02_F004,0,,,,,,
sad,neu,2.478321314,0.014243226,174,F,VideoLLaMA2-7B,Ses01F_impro02_F004,0,,,,,,
sad,neu,9.152477741,0.117339458,78,F,MiniCPM-V-2_6,Ses01F_impro02_F005,0,,,,,,
sad,"hap
",16.59948301,0.212813885,78,F,sharegpt4video-8b,Ses01F_impro02_F005,0,,,,,,
sad,neu,1.398498535,0.017929468,78,F,VideoLLaMA2-7B,Ses01F_impro02_F005,0,,,,,,
neu,neu,16.28356004,0.127215313,128,F,MiniCPM-V-2_6,Ses01F_impro02_F006,1,,,,,,
neu,"hap
",26.2719245,0.20524941,128,F,sharegpt4video-8b,Ses01F_impro02_F006,0,,,,,,
neu,sad,1.858485699,0.01451942,128,F,VideoLLaMA2-7B,Ses01F_impro02_F006,0,,,,,,
xxx,neu,21.47830343,0.11547475,186,F,MiniCPM-V-2_6,Ses01F_impro02_F007,0,,,,,,
xxx,"hap
",38.66107655,0.20785525,186,F,sharegpt4video-8b,Ses01F_impro02_F007,0,,,,,,
xxx,neu,2.756355762,0.014819117,186,F,VideoLLaMA2-7B,Ses01F_impro02_F007,0,,,,,,
sad,neu,14.98332906,0.128062642,117,F,MiniCPM-V-2_6,Ses01F_impro02_F008,0,,,,,,
sad,"hap
",22.78168678,0.194715272,117,F,sharegpt4video-8b,Ses01F_impro02_F008,0,,,,,,
sad,neu,1.66148138,0.014200696,117,F,VideoLLaMA2-7B,Ses01F_impro02_F008,0,,,,,,
xxx,neu,16.34249568,0.124751875,131,F,MiniCPM-V-2_6,Ses01F_impro02_F009,0,,,,,,
xxx,"hap
",29.08867431,0.222050949,131,F,sharegpt4video-8b,Ses01F_impro02_F009,0,,,,,,
xxx,neu,2.263296604,0.017277073,131,F,VideoLLaMA2-7B,Ses01F_impro02_F009,0,,,,,,
sad,neu,16.3790195,0.12796109,128,F,MiniCPM-V-2_6,Ses01F_impro02_F010,0,,,,,,
sad,"hap
",23.07695079,0.180288678,128,F,sharegpt4video-8b,Ses01F_impro02_F010,0,,,,,,
sad,neu,1.785961866,0.013952827,128,F,VideoLLaMA2-7B,Ses01F_impro02_F010,0,,,,,,
xxx,neu,13.31616068,0.131843175,101,F,MiniCPM-V-2_6,Ses01F_impro02_F011,0,,,,,,
xxx,"hap
",21.71605086,0.215010405,101,F,sharegpt4video-8b,Ses01F_impro02_F011,0,,,,,,
xxx,neu,1.760252714,0.017428245,101,F,VideoLLaMA2-7B,Ses01F_impro02_F011,0,,,,,,
sad,neu,11.83474874,0.128638573,92,F,MiniCPM-V-2_6,Ses01F_impro02_F012,0,,,,,,
sad,"hap
",18.47265768,0.200789757,92,F,sharegpt4video-8b,Ses01F_impro02_F012,0,,,,,,
sad,neu,1.616875887,0.017574738,92,F,VideoLLaMA2-7B,Ses01F_impro02_F012,0,,,,,,
sad,neu,23.82893896,0.128805075,185,F,MiniCPM-V-2_6,Ses01F_impro02_F013,0,,,,,,
sad,"hap
",38.19482183,0.206458496,185,F,sharegpt4video-8b,Ses01F_impro02_F013,0,,,,,,
sad,neu,2.501348495,0.013520803,185,F,VideoLLaMA2-7B,Ses01F_impro02_F013,0,,,,,,
sad,neu,28.2741425,0.126789877,223,F,MiniCPM-V-2_6,Ses01F_impro02_F014,0,,,,,,
sad,"hap
",46.45603609,0.208323032,223,F,sharegpt4video-8b,Ses01F_impro02_F014,0,,,,,,
sad,neu,3.324682713,0.014908891,223,F,VideoLLaMA2-7B,Ses01F_impro02_F014,0,,,,,,
sad,neu,12.68099761,0.117416645,108,F,MiniCPM-V-2_6,Ses01F_impro02_F015,0,,,,,,
sad,"hap
",23.15289617,0.214378668,108,F,sharegpt4video-8b,Ses01F_impro02_F015,0,,,,,,
sad,neu,1.814429045,0.016800269,108,F,VideoLLaMA2-7B,Ses01F_impro02_F015,0,,,,,,
neu,neu,8.619371414,0.130596537,66,F,MiniCPM-V-2_6,Ses01F_impro02_F016,1,,,,,,
neu,"hap
",15.45501614,0.234166911,66,F,sharegpt4video-8b,Ses01F_impro02_F016,0,,,,,,
neu,neu,1.247075558,0.018895084,66,F,VideoLLaMA2-7B,Ses01F_impro02_F016,1,,,,,,
sad,neu,23.6272974,0.117548743,201,F,MiniCPM-V-2_6,Ses01F_impro02_F017,0,,,,,,
sad,"hap
",43.06309509,0.214244254,201,F,sharegpt4video-8b,Ses01F_impro02_F017,0,,,,,,
sad,neu,3.000956774,0.014930133,201,F,VideoLLaMA2-7B,Ses01F_impro02_F017,0,,,,,,
neu,neu,11.85237384,0.12883015,92,F,MiniCPM-V-2_6,Ses01F_impro02_F018,1,,,,,,
neu,"hap
",18.53334427,0.201449394,92,F,sharegpt4video-8b,Ses01F_impro02_F018,0,,,,,,
neu,sad,1.653263807,0.017970259,92,F,VideoLLaMA2-7B,Ses01F_impro02_F018,0,,,,,,
sad,neu,12.24448848,0.131661166,93,F,MiniCPM-V-2_6,Ses01F_impro02_F019,0,,,,,,
sad,"hap
",20.59605265,0.221462932,93,F,sharegpt4video-8b,Ses01F_impro02_F019,0,,,,,,
sad,neu,1.684056997,0.01810814,93,F,VideoLLaMA2-7B,Ses01F_impro02_F019,0,,,,,,
sad,neu,17.75289822,0.129583199,137,F,MiniCPM-V-2_6,Ses01F_impro02_F020,0,,,,,,
sad,"hap
",26.81286573,0.195714348,137,F,sharegpt4video-8b,Ses01F_impro02_F020,0,,,,,,
sad,neu,2.05601263,0.015007391,137,F,VideoLLaMA2-7B,Ses01F_impro02_F020,0,,,,,,
neu,neu,12.9799068,0.129799068,100,M,MiniCPM-V-2_6,Ses01M_impro02_M000,1,,,,,,
neu,"hap
",21.40510201,0.21405102,100,M,sharegpt4video-8b,Ses01M_impro02_M000,0,,,,,,
neu,sad,1.69649291,0.016964929,100,M,VideoLLaMA2-7B,Ses01M_impro02_M000,0,,,,,,
sad,neu,14.52380872,0.127401831,114,M,MiniCPM-V-2_6,Ses01M_impro02_M001,0,,,,,,
sad,"hap
",24.43798542,0.214368293,114,M,sharegpt4video-8b,Ses01M_impro02_M001,0,,,,,,
sad,sad,1.865612507,0.016365022,114,M,VideoLLaMA2-7B,Ses01M_impro02_M001,1,,,,,,
sad,neu,16.8375299,0.129519461,130,M,MiniCPM-V-2_6,Ses01M_impro02_M002,0,,,,,,
sad,"hap
",23.66050911,0.182003916,130,M,sharegpt4video-8b,Ses01M_impro02_M002,0,,,,,,
sad,neu,2.190961361,0.016853549,130,M,VideoLLaMA2-7B,Ses01M_impro02_M002,0,,,,,,
sad,fru,10.43541813,0.127261197,82,M,MiniCPM-V-2_6,Ses01M_impro02_M003,0,,,,,,
sad,"hap
",18.43330574,0.224796411,82,M,sharegpt4video-8b,Ses01M_impro02_M003,0,,,,,,
sad,sad,1.465308189,0.017869612,82,M,VideoLLaMA2-7B,Ses01M_impro02_M003,1,,,,,,
xxx,neu,10.79440761,0.131639117,82,M,MiniCPM-V-2_6,Ses01M_impro02_M004,0,,,,,,
xxx,"hap
",16.94568372,0.206654679,82,M,sharegpt4video-8b,Ses01M_impro02_M004,0,,,,,,
xxx,sad,1.357749224,0.016557917,82,M,VideoLLaMA2-7B,Ses01M_impro02_M004,0,,,,,,
xxx,neu,7.562031984,0.128170034,59,M,MiniCPM-V-2_6,Ses01M_impro02_M005,0,,,,,,
xxx,"hap
",12.0881846,0.204884485,59,M,sharegpt4video-8b,Ses01M_impro02_M005,0,,,,,,
xxx,sad,0.988080978,0.016747135,59,M,VideoLLaMA2-7B,Ses01M_impro02_M005,0,,,,,,
fru,neu,9.517767191,0.128618476,74,M,MiniCPM-V-2_6,Ses01M_impro02_M006,0,,,,,,
fru,"hap
",16.99205327,0.229622341,74,M,sharegpt4video-8b,Ses01M_impro02_M006,0,,,,,,
fru,sad,1.411691904,0.019076918,74,M,VideoLLaMA2-7B,Ses01M_impro02_M006,0,,,,,,
sad,neu,31.92474461,0.124706034,256,M,MiniCPM-V-2_6,Ses01M_impro02_M007,0,,,,,,
sad,"hap
",53.70286083,0.2097768,256,M,sharegpt4video-8b,Ses01M_impro02_M007,0,,,,,,
sad,neu,3.39337945,0.013255388,256,M,VideoLLaMA2-7B,Ses01M_impro02_M007,0,,,,,,
xxx,neu,15.08060932,0.123611552,122,M,MiniCPM-V-2_6,Ses01M_impro02_M008,0,,,,,,
xxx,"hap
",25.87113357,0.212058472,122,M,sharegpt4video-8b,Ses01M_impro02_M008,0,,,,,,
xxx,sad,1.820227385,0.014919897,122,M,VideoLLaMA2-7B,Ses01M_impro02_M008,0,,,,,,
sad,neu,11.23195004,0.126201686,89,M,MiniCPM-V-2_6,Ses01M_impro02_M009,0,,,,,,
sad,"hap
",18.58426738,0.208811993,89,M,sharegpt4video-8b,Ses01M_impro02_M009,0,,,,,,
sad,sad,1.609054565,0.018079265,89,M,VideoLLaMA2-7B,Ses01M_impro02_M009,1,,,,,,
sad,neu,10.53306103,0.13003779,81,M,MiniCPM-V-2_6,Ses01M_impro02_M010,0,,,,,,
sad,"hap
",18.50626755,0.228472439,81,M,sharegpt4video-8b,Ses01M_impro02_M010,0,,,,,,
sad,neu,1.613161087,0.019915569,81,M,VideoLLaMA2-7B,Ses01M_impro02_M010,0,,,,,,
sad,neu,16.34723425,0.129739954,126,M,MiniCPM-V-2_6,Ses01M_impro02_M011,0,,,,,,
sad,"hap
",24.82151794,0.196996174,126,M,sharegpt4video-8b,Ses01M_impro02_M011,0,,,,,,
sad,sad,1.818760633,0.014434608,126,M,VideoLLaMA2-7B,Ses01M_impro02_M011,1,,,,,,
sad,neu,6.986743689,0.127031703,55,M,MiniCPM-V-2_6,Ses01M_impro02_M012,0,,,,,,
sad,"hap
",11.57167864,0.210394157,55,M,sharegpt4video-8b,Ses01M_impro02_M012,0,,,,,,
sad,sad,0.920551538,0.016737301,55,M,VideoLLaMA2-7B,Ses01M_impro02_M012,1,,,,,,
sad,neu,17.40521741,0.129889682,134,M,MiniCPM-V-2_6,Ses01M_impro02_M013,0,,,,,,
sad,"hap
",27.57625294,0.205792932,134,M,sharegpt4video-8b,Ses01M_impro02_M013,0,,,,,,
sad,sad,2.207149267,0.016471263,134,M,VideoLLaMA2-7B,Ses01M_impro02_M013,1,,,,,,
sad,neu,32.35227394,0.128893522,251,M,MiniCPM-V-2_6,Ses01M_impro02_M014,0,,,,,,
sad,"hap
",49.75821614,0.198239905,251,M,sharegpt4video-8b,Ses01M_impro02_M014,0,,,,,,
sad,sad,3.575533867,0.014245155,251,M,VideoLLaMA2-7B,Ses01M_impro02_M014,1,,,,,,
sad,neu,8.989573002,0.130283667,69,M,MiniCPM-V-2_6,Ses01M_impro02_M015,0,,,,,,
sad,"hap
",16.04676342,0.232561789,69,M,sharegpt4video-8b,Ses01M_impro02_M015,0,,,,,,
sad,sad,1.337094784,0.019378185,69,M,VideoLLaMA2-7B,Ses01M_impro02_M015,1,,,,,,
sad,neu,16.96911597,0.128553909,132,M,MiniCPM-V-2_6,Ses01M_impro02_M016,0,,,,,,
sad,"hap
",23.85653925,0.180731358,132,M,sharegpt4video-8b,Ses01M_impro02_M016,0,,,,,,
sad,sad,1.968767405,0.014914905,132,M,VideoLLaMA2-7B,Ses01M_impro02_M016,1,,,,,,
sad,neu,24.72110653,0.122381715,202,M,MiniCPM-V-2_6,Ses01M_impro02_M017,0,,,,,,
sad,"hap
",43.54382801,0.215563505,202,M,sharegpt4video-8b,Ses01M_impro02_M017,0,,,,,,
sad,sad,2.897484779,0.014343984,202,M,VideoLLaMA2-7B,Ses01M_impro02_M017,1,,,,,,
sad,neu,11.34352922,0.118161763,96,M,MiniCPM-V-2_6,Ses01M_impro02_M018,0,,,,,,
sad,"hap
",19.77896786,0.206030915,96,M,sharegpt4video-8b,Ses01M_impro02_M018,0,,,,,,
sad,sad,1.795757532,0.018705808,96,M,VideoLLaMA2-7B,Ses01M_impro02_M018,1,,,,,,
sad,neu,13.48462629,0.127213456,106,M,MiniCPM-V-2_6,Ses01M_impro02_M019,0,,,,,,
sad,"hap
",22.96377516,0.216639388,106,M,sharegpt4video-8b,Ses01M_impro02_M019,0,,,,,,
sad,neu,1.850070477,0.017453495,106,M,VideoLLaMA2-7B,Ses01M_impro02_M019,0,,,,,,
sad,neu,7.857483387,0.124721959,63,M,MiniCPM-V-2_6,Ses01M_impro02_M020,0,,,,,,
sad,"hap
",11.30051398,0.179373238,63,M,sharegpt4video-8b,Ses01M_impro02_M020,0,,,,,,
sad,sad,0.871055603,0.013826279,63,M,VideoLLaMA2-7B,Ses01M_impro02_M020,1,,,,,,
sad,neu,13.35078454,0.118148536,113,M,MiniCPM-V-2_6,Ses01M_impro02_M021,0,,,,,,
sad,"hap
",23.62948632,0.209110498,113,M,sharegpt4video-8b,Ses01M_impro02_M021,0,,,,,,
sad,sad,1.857371569,0.016436917,113,M,VideoLLaMA2-7B,Ses01M_impro02_M021,1,,,,,,
sad,neu,7.954142094,0.126256224,63,M,MiniCPM-V-2_6,Ses01M_impro02_M022,0,,,,,,
sad,"hap
",11.77691364,0.186935137,63,M,sharegpt4video-8b,Ses01M_impro02_M022,0,,,,,,
sad,neu,0.870110035,0.01381127,63,M,VideoLLaMA2-7B,Ses01M_impro02_M022,0,,,,,,
sad,neu,20.43237233,0.127702327,160,M,MiniCPM-V-2_6,Ses01M_impro02_M023,0,,,,,,
sad,"hap
",34.26124072,0.214132755,160,M,sharegpt4video-8b,Ses01M_impro02_M023,0,,,,,,
sad,sad,2.677608967,0.016735056,160,M,VideoLLaMA2-7B,Ses01M_impro02_M023,1,,,,,,
xxx,neu,8.857014894,0.106711023,83,M,MiniCPM-V-2_6,Ses01M_impro02_M024,0,,,,,,
xxx,"hap
",17.75946832,0.213969498,83,M,sharegpt4video-8b,Ses01M_impro02_M024,0,,,,,,
xxx,sad,1.555067062,0.018735748,83,M,VideoLLaMA2-7B,Ses01M_impro02_M024,0,,,,,,
sad,neu,9.433545828,0.127480349,74,M,MiniCPM-V-2_6,Ses01M_impro02_M025,0,,,,,,
sad,"hap
",16.75323725,0.226395098,74,M,sharegpt4video-8b,Ses01M_impro02_M025,0,,,,,,
sad,sad,1.484946966,0.020066851,74,M,VideoLLaMA2-7B,Ses01M_impro02_M025,1,,,,,,
neu,neu,17.0699048,0.125514006,136,M,MiniCPM-V-2_6,Ses01M_script01_2_M000,1,,,,,,
neu,"hap
",27.83546948,0.20467257,136,M,sharegpt4video-8b,Ses01M_script01_2_M000,0,,,,,,
neu,neu,2.147870064,0.015793162,136,M,VideoLLaMA2-7B,Ses01M_script01_2_M000,1,,,,,,
neu,neu,27.59480143,0.12775371,216,M,MiniCPM-V-2_6,Ses01M_script01_2_M001,1,,,,,,
neu,"hap
",44.10111785,0.204171842,216,M,sharegpt4video-8b,Ses01M_script01_2_M001,0,,,,,,
neu,neu,3.241666079,0.015007713,216,M,VideoLLaMA2-7B,Ses01M_script01_2_M001,1,,,,,,
fru,neu,21.69470644,0.12761592,170,M,MiniCPM-V-2_6,Ses01M_script01_2_M002,0,,,,,,
fru,"hap
",33.02315164,0.194253833,170,M,sharegpt4video-8b,Ses01M_script01_2_M002,0,,,,,,
fru,neu,2.499171019,0.014701006,170,M,VideoLLaMA2-7B,Ses01M_script01_2_M002,0,,,,,,
fru,neu,9.573773861,0.125970709,76,M,MiniCPM-V-2_6,Ses01M_script01_2_M003,0,,,,,,
fru,"hap
",17.31689453,0.227853875,76,M,sharegpt4video-8b,Ses01M_script01_2_M003,0,,,,,,
fru,neu,1.298473358,0.017085176,76,M,VideoLLaMA2-7B,Ses01M_script01_2_M003,0,,,,,,
fru,neu,9.945483685,0.129162126,77,M,MiniCPM-V-2_6,Ses01M_script01_2_M004,0,,,,,,
fru,"hap
",17.36884999,0.22556948,77,M,sharegpt4video-8b,Ses01M_script01_2_M004,0,,,,,,
fru,neu,1.260376215,0.016368522,77,M,VideoLLaMA2-7B,Ses01M_script01_2_M004,0,,,,,,
fru,neu,13.06940103,0.116691081,112,M,MiniCPM-V-2_6,Ses01M_script01_2_M005,0,,,,,,
fru,"hap
",23.38664556,0.208809335,112,M,sharegpt4video-8b,Ses01M_script01_2_M005,0,,,,,,
fru,neu,1.821374416,0.016262272,112,M,VideoLLaMA2-7B,Ses01M_script01_2_M005,0,,,,,,
fru,neu,6.821056128,0.126315854,54,M,MiniCPM-V-2_6,Ses01M_script01_2_M006,0,,,,,,
fru,"hap
",11.48126554,0.212616029,54,M,sharegpt4video-8b,Ses01M_script01_2_M006,0,,,,,,
fru,neu,0.897714853,0.016624349,54,M,VideoLLaMA2-7B,Ses01M_script01_2_M006,0,,,,,,
neu,neu,9.949811935,0.130918578,76,M,MiniCPM-V-2_6,Ses01M_script01_2_M007,1,,,,,,
neu,"hap
",14.8655107,0.195598825,76,M,sharegpt4video-8b,Ses01M_script01_2_M007,0,,,,,,
neu,neu,1.172632694,0.015429378,76,M,VideoLLaMA2-7B,Ses01M_script01_2_M007,1,,,,,,
fru,neu,19.77130365,0.11107474,178,M,MiniCPM-V-2_6,Ses01M_script01_2_M008,0,,,,,,
fru,"hap
",38.7901845,0.217922385,178,M,sharegpt4video-8b,Ses01M_script01_2_M008,0,,,,,,
fru,neu,2.773521423,0.015581581,178,M,VideoLLaMA2-7B,Ses01M_script01_2_M008,0,,,,,,
fru,neu,16.390378,0.128049828,128,M,MiniCPM-V-2_6,Ses01M_script01_2_M009,0,,,,,,
fru,"hap
",23.1705792,0.18102015,128,M,sharegpt4video-8b,Ses01M_script01_2_M009,0,,,,,,
